timestamp,model,sampler,steps,gflops,fid,latency_mean_ms,latency_std_ms
2026-04-17T11:59:28.434033,DiT-XL/2,ddim,20,114.460807168,2.27,351.03335723876955,1.4736295377437085
2026-04-17T11:59:28.450467,DiT-XL/2,ddpm,250,114.460807168,2.27,4387.916965484619,18.420369221796356
2026-04-21T17:49:03.650025,DiT-XL/2,ddim,20,114.460807168,2.27,331.68905105590824,20.405807677835387
2026-04-21T17:49:03.664337,DiT-XL/2,ddpm,250,114.460807168,2.27,4146.1131381988525,255.07259597294234
