timestamp,model,sampler,steps,gflops,fid,latency_mean_ms,latency_std_ms
2026-04-17T11:59:28.434033,DiT-XL/2,ddim,20,114.460807168,2.27,351.03335723876955,1.4736295377437083
2026-04-17T11:59:28.450467,DiT-XL/2,ddpm,250,114.460807168,2.27,4387.916965484619,18.42036922179636
,DiT-XL/2 + TDW Router,ddim,20,114.460807168,2.27,445.26894149780276,2.2928132192878388
